# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.623162114100309,0.0,2.071166911084809,0.4828196098769427,0.0,0.0
 0.06834912131143052,0.011679005960111616,0.17087280327857632,2.5000000000000004,0.623162114100309,0.0,2.071166911084809,0.4828196098769427,0.0,0.0
 0.0953387078700645,0.022723673045833746,0.40921957295373745,8.831064127542698,1.9714924710696649,0.0,2.4407346025326584,0.4097127147549503,49.95742910104062,1850.9890469240704
 0.11514430454226793,0.03314552717130635,0.5262075310308308,5.9068131101186445,3.4725153633379753,0.0,2.8953883718296436,0.34537681014726307,75.787814783432,1304.1962890541731
 0.13108353730190248,0.04295723437894814,0.6155696046104261,5.606422525298773,5.150884028939251,0.0,3.458369241206644,0.289153624224085,105.29795824625104,1851.415554803383
 0.14446156840720203,0.05217286186667179,0.6888627642727622,5.478620813888061,7.036102138041163,0.0,4.159716345046996,0.2404010074366506,140.9189509475056,2662.648368872731
 0.1559592374077892,0.06080820933204789,0.7510520145374784,5.408857244154478,9.163473556945412,0.0,5.037953642430475,0.19849329131928395,185.02632305692643,3836.2012428056846
 0.16626833259921045,0.06888123023939209,0.7830969408510445,3.10841307782592,11.575116530800882,0.0,6.14167858184334,0.16282193649083207,233.93352462807061,4744.082837826783
 0.17615615243833377,0.07641256651319575,0.7616781450653342,-2.1661798186251566,14.320906496762943,0.0,7.530313423291308,0.1327965974041656,277.69417431107956,4425.7126843938195
 0.18600203761147743,0.08342622258442342,0.712343882534667,-5.010647764330507,17.45905635216294,0.0,9.27241325284491,0.10784678947448612,318.7270418265527,4167.514326431236
 0.19584045407234518,0.08995040247110907,0.663133128449638,-5.001897844105754,21.05577323598346,0.0,11.438451041269067,0.08742442454770105,365.5788406728302,4762.1280347940465
 0.20572623805258144,0.09601852036724134,0.6138226273468758,-4.988021304263192,25.18300739564695,0.0,14.083002820331735,0.07100758359263357,417.49184160959715,5251.278102025278
 0.21574619531619102,0.10167036016928409,0.5640582742372628,-4.966523489111757,29.912752461349445,0.0,17.20992461998919,0.05810600697451678,472.032458948698,5443.198598978173
 0.22600155409322395,0.1069532872278695,0.5151381997884483,-4.770196295654907,35.30589652897273,0.0,20.717293527944513,0.04826885319991969,525.8854599705797,5251.205949272737
 0.23652495732921597,0.11192329362444446,0.4722812844020468,-4.072533801595933,41.39395330383236,0.0,24.33374814007607,0.04109518986732119,578.5254673162511,5002.184765250917
 0.24726929155553176,0.11664549814280514,0.4395064802428353,-3.050426715034341,48.15442435268483,0.0,27.588312776564113,0.03624723295327745,629.21265352061,4717.573479817132
 0.25816589059965367,0.12119359817150782,0.41738711411576795,-2.0299330128146233,55.48618778188955,0.0,29.881669375468817,0.03346533245632335,672.8487851592354,4004.5643105648164
 0.2691277702138589,0.1256478379112897,0.406339049190955,-1.0078622748689958,63.19843443581589,0.0,30.691614946420934,0.032582189035856315,703.5514825333624,2800.860660277661
 0.280057997874897,0.13009145975781847,0.4065443085296862,0.018779054297550554,71.02796973421385,0.0,29.82178247860966,0.03353253618281444,716.3195078092612,1168.1390060530612
 0.29086132229140726,0.1346062558447988,0.41790803579688407,1.0518731854271774,78.68712769924846,0.0,27.506669533716547,0.03635481928389189,708.9630626411101,-680.9427250845539
 0.30145532195695446,0.13926831870772347,0.44006635926997356,2.0915918607351576,85.92337839159794,0.0,24.281392637388176,0.04118379925458694,683.051814309804,-2445.841905732001
 0.3117775988381823,0.14414499999139374,0.47244240198003634,3.1365214363646925,92.56234955779178,0.0,20.731318154405404,0.04823619957747357,643.1692583510834,-3863.736307175733
 0.3217877201042503,0.14929349622706395,0.5143290574433329,4.184430373014832,98.5190760980331,0.0,17.30302761913835,0.057793353973146895,595.0703674722965,-4805.025793426806
 0.33151815458065265,0.15476085591681074,0.5618823807925416,4.887070918008027,103.78316149032406,0.0,14.248162544875752,0.0701844884805615,540.9918133724756,-5557.671060934509
 0.3410645900596752,0.16058489330001377,0.6100745556811051,5.048185261866748,108.39332883630595,0.0,11.658717921435775,0.08577272447439484,482.9202853894857,-6083.0587616285575
 0.35050962308770023,0.16679550524622888,0.6575532269487221,5.026840152569045,112.41370091173943,0.0,9.528856223648543,0.1049443896024182,425.6599276576725,-6062.48358919572
 0.3599050667800091,0.17341604616012699,0.7046544187495568,5.0131950489354535,115.91691717343642,0.0,7.806319478749663,0.12810134183237012,372.8633129444167,-5619.384931919203
 0.3692832483084145,0.18046457937711863,0.7515884818013449,5.004601682067067,118.97415856515143,0.0,6.424435812813919,0.15565569166485257,325.9951177587009,-4997.57815987646
 0.3786639517004768,0.18795493683629927,0.7984856941025138,4.999327911897556,121.65023483802445,0.0,5.31840487495157,0.18802630177889684,285.27458560703127,-4340.882602271215
 0.38805880987768804,0.1958975810342765,0.8454245980256959,4.996233369125254,124.00178905392448,0.0,4.431905959596713,0.22563655662291993,250.30225805900034,-3722.496592110561
 0.39747413755086064,0.20430029080608528,0.8924500626516565,4.994564847695291,126.07718661803501,0.0,3.718674456392432,0.26891302579094867,220.42754497265344,-3172.9870826981296
 0.40691278344025544,0.21316870087158518,0.9395849965580749,4.993823738994055,127.9171958339292,0.0,3.1418406967839942,0.31828475613789253,194.944194056651,-2699.894795781601
